sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
1 spray in each nostril twice a day as needed for congestion,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,in each nostril,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,,,,,,,1,congestion,36,60,as needed for congestion
1 spray in each nostril twice a day as needed for seasonal allergies/sinus congestion or presssure,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,in each nostril,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,,,,,,,1,"seasonal allergies,congestion",36,98,as needed for seasonal allergies/sinus congestion or presssure
1 spray in each nostril twice a day for 10 days,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,in each nostril,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,10,,day,36,46,10 day,,,,,
1 spray in each nostril twice a day for 10 days as needed for congestion,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,in each nostril,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,10,,day,36,46,10 day,1,congestion,48,72,as needed for congestion
1 spray in each nostril twice a day for 14 days,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,in each nostril,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,14,,day,36,46,14 day,,,,,
1 spray in each nostril twice a day for 30 days,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,in each nostril,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,30,,day,36,46,30 day,,,,,
1 spray in each nostril twice a day for 7 days,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,in each nostril,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,7,,day,36,45,7 day,,,,,
1 spray in each nostril twice a day for 90 days,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,in each nostril,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,90,,day,36,46,90 day,,,,,
1 spray in each nostril twice daily,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,in each nostril,2,,1,,day,,,,,,,,24,35,twice daily,twice daily,,,,,,,,,,,,,,,
1 spray in the nose daily,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in nostril(s),8,19,in the nose,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
1 spray in the nose twice a day,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in nostril(s),8,19,in the nose,2,,1,,day,,,,,,,,20,31,twice a day,twice daily,,,,,,,,,,,,,,,
1 spray per nostril daily,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in nostril(s),8,19,per nostril,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
1 spray to each nostril daily,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,to each nostril,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
1 spray twice daily,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,,,,,2,,1,,day,,,,,,,,8,19,twice daily,twice daily,,,,,,,,,,,,,,,
1 sprays as needed,,,,,1,,spray,0,7,1 spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,9,18,as needed
1 sprays five times a day for until discontinued,,,,,1,,spray,0,7,1 spray,,,,,,,,,,,5,,1,,day,,,,,,,,9,25,five times a day,5 times per day,,,,,,,,,,,,,,,
1 sprays in each nostril as needed,,,,,1,,spray,0,7,1 spray,,,,,,,in each nostril,9,24,in each nostril,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,25,34,as needed
1 sprays in each nostril five times a day,,,,,1,,spray,0,7,1 spray,,,,,,,in each nostril,9,24,in each nostril,5,,1,,day,,,,,,,,25,41,five times a day,5 times per day,,,,,,,,,,,,,,,
1 sprays in each nostril five times a day as needed for congestion,,,,,1,,spray,0,7,1 spray,,,,,,,in each nostril,9,24,in each nostril,5,,1,,day,,,,,,,,25,41,five times a day,5 times per day,,,,,,,,,,,1,congestion,42,66,as needed for congestion
1 sprays orally as needed,,,,,1,,spray,0,7,1 spray,,,,,,,by mouth,9,15,orally,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,16,25,as needed
1 sprays in each nostril daily,,,,,1,,spray,0,7,1 spray,,,,,,,in each nostril,9,24,in each nostril,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
1 sprays in each nostril twice a day,,,,,1,,spray,0,7,1 spray,,,,,,,in each nostril,9,24,in each nostril,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,,,,,
1 sprays in each nostril twice a day as needed for allergies,,,,,1,,spray,0,7,1 spray,,,,,,,in each nostril,9,24,in each nostril,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,1,allergies,37,60,as needed for allergies
1 sprays in each nostril twice a day for 10 days,,,,,1,,spray,0,7,1 spray,,,,,,,in each nostril,9,24,in each nostril,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,10,,day,37,47,10 day,,,,,
1 sprays in each nostril twice a day for 3 days,,,,,1,,spray,0,7,1 spray,,,,,,,in each nostril,9,24,in each nostril,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,3,,day,37,46,3 day,,,,,
1 sprays in each nostril twice a day for 7 days,,,,,1,,spray,0,7,1 spray,,,,,,,in each nostril,9,24,in each nostril,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,7,,day,37,46,7 day,,,,,
1 spy ea nares five times a day,,,,,,,,,,,,,,,,,,,,,5,,1,,day,,,,,,,,15,31,five times a day,5 times per day,,,,,,,,,,,,,,,
1 squirt each nostril daily,,,,,,,,,,,,,,,,,in each nostril,9,21,each nostril,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
1 strip miscellaneous daily,,,,,1,,strip,0,7,1 strip,,,,,,,,,,,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
1 strip miscellaneous four times a day,,,,,1,,strip,0,7,1 strip,,,,,,,,,,,4,,1,,day,,,,,,,,22,38,four times a day,4 times per day,,,,,,,,,,,,,,,
1 strip miscellaneous three times a day,,,,,1,,strip,0,7,1 strip,,,,,,,,,,,3,,1,,day,,,,,,,,22,39,three times a day,3 times per day,,,,,,,,,,,,,,,
1 strip miscellaneous twice a day,,,,,1,,strip,0,7,1 strip,,,,,,,,,,,2,,1,,day,,,,,,,,22,33,twice a day,twice daily,,,,,,,,,,,,,,,
1 strip sublingually daily,,,,,1,,strip,0,7,1 strip,,,,,,,sublingually,8,20,sublingually,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
1 strips sublingually daily,,,,,1,,strip,0,7,1 strip,,,,,,,sublingually,9,21,sublingually,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
1 suppository in the rectum daily,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,27,in the rectum,1,,1,,day,,,,,,,,28,33,daily,daily,,,,,,,,,,,,,,,
1 suppository in the rectum daily as needed for constipation,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,27,in the rectum,1,,1,,day,,,,,,,,28,33,daily,daily,,,,,,,,,,,1,constipation,34,60,as needed for constipation
1 suppository in the rectum every 6 hours as needed,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,27,in the rectum,1,,6,,hour,,,,,,,,28,40,every 6 hour,every 6 hours,,,,,,,,,,,1,,42,51,as needed
1 suppository in the rectum every 6 hours as needed for nausea,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,27,in the rectum,1,,6,,hour,,,,,,,,28,40,every 6 hour,every 6 hours,,,,,,,,,,,1,nausea,42,62,as needed for nausea
1 suppository in the rectum every 8 hours as needed for nausea,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,27,in the rectum,1,,8,,hour,,,,,,,,28,40,every 8 hour,every 8 hours,,,,,,,,,,,1,nausea,42,62,as needed for nausea
1 suppository in the rectum every evening at bedtime,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,27,in the rectum,1,,1,,day,,,,,,,,28,52,every evening at bedtime,daily,in the evening at bedtime,28,52,every evening at bedtime,,,,,,,,,,,
1 suppository in the rectum every evening at bedtime for 14 days,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,27,in the rectum,1,,1,,day,,,,,,,,28,52,every evening at bedtime,daily,in the evening at bedtime,28,52,every evening at bedtime,14,,day,53,63,14 day,,,,,
1 suppository in the rectum twice a day,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,27,in the rectum,2,,1,,day,,,,,,,,28,39,twice a day,twice daily,,,,,,,,,,,,,,,
1 suppository in the rectum twice a day as needed,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,27,in the rectum,2,,1,,day,,,,,,,,28,39,twice a day,twice daily,,,,,,,,,,,1,,40,49,as needed
1 suppository in the rectum twice a day for 14 days,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,27,in the rectum,2,,1,,day,,,,,,,,28,39,twice a day,twice daily,,,,,14,,day,40,50,14 day,,,,,
1 suppository into the rectum as directed daily,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
1 suppository into the rectum as directed daily as needed for constipation,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,1,constipation,48,74,as needed for constipation
1 suppository into the rectum as directed daily for 3 days as needed for constipation,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,3,,day,48,57,3 day,1,constipation,59,85,as needed for constipation
1 suppository into the rectum as directed every 6 hours as needed for nausea,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,1,,6,,hour,,,,,,,,42,54,every 6 hour,every 6 hours,,,,,,,,,,,1,nausea,56,76,as needed for nausea
1 suppository into the rectum as directed every evening at bedtime,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,,,,,,,,,,,
1 suppository into the rectum as directed every evening at bedtime for 14 days,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,14,,day,67,77,14 day,,,,,
1 suppository into the rectum as directed one time only as needed for seizures lasting more than 5 minutes,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,,,,,,,,,,,,1,42,55,one time only,once,,,,,,,,,,,1,seizures lasting more than,56,106,as needed for seizures lasting more than 5 minutes
1 suppository into the rectum as directed twice a day,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,,,,,,,,,,,
1 suppository into the rectum as directed twice a day as needed,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,,,,,,,1,,54,63,as needed
1 suppository into the rectum as directed twice a day for 10 days,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,10,,day,54,64,10 day,,,,,
1 suppository into the rectum as directed twice a day for 14 days,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,14,,day,54,64,14 day,,,,,
1 suppository into the rectum as directed twice a day for 5 days,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,5,,day,54,63,5 day,,,,,
1 suppository into the rectum as directed twice a day for 7 days,,,,,1,,suppository,0,13,1 suppository,,,,,,,rectally,14,29,into the rectum,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,7,,day,54,63,7 day,,,,,
1 suppository into the vagina as directed daily for 3 days,,,,,1,,suppository,0,13,1 suppository,,,,,,,vaginally,14,29,into the vagina,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,3,,day,48,57,3 day,,,,,
1 suppository into the vagina as directed every evening at bedtime for 3 days,,,,,1,,suppository,0,13,1 suppository,,,,,,,vaginally,14,29,into the vagina,1,,1,,day,,,,,,,,42,66,every evening at bedtime,daily,in the evening at bedtime,42,66,every evening at bedtime,3,,day,67,76,3 day,,,,,
1 suppository into the vagina daily for 3 days,,,,,1,,suppository,0,13,1 suppository,,,,,,,vaginally,14,29,into the vagina,1,,1,,day,,,,,,,,30,35,daily,daily,,,,,3,,day,36,45,3 day,,,,,
1 suppository within the urethra daily as needed,,,,,1,,suppository,0,13,1 suppository,,,,,,,,,,,1,,1,,day,,,,,,,,33,38,daily,daily,,,,,,,,,,,1,,39,48,as needed
1 syringe injection at the first sign of symptoms as needed for hypoglycemic coma,,,,,1,,syringe,0,9,1 syringe,,,,,,,via injection,10,19,injection,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,50,81,as needed for hypoglycemic coma
1 syringe injection daily,,,,,1,,syringe,0,9,1 syringe,,,,,,,via injection,10,19,injection,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
1 syringe intramuscularly one time only,,,,,1,,syringe,0,9,1 syringe,,,,,,,intramuscularly,10,25,intramuscularly,,,,,,,,,,,,1,26,39,one time only,once,,,,,,,,,,,,,,,
1 syringe miscellaneous daily,,,,,1,,syringe,0,9,1 syringe,,,,,,,,,,,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
1 syringe subcutaneously daily,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,,,,,,,,,,,
1 syringe subcutaneously daily for 20 days,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,1,,1,,day,,,,,,,,25,30,daily,daily,,,,,20,,day,31,41,20 day,,,,,
1 syringe subcutaneously daily for one time only,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,,,,,,,,,,,,1,35,48,one time only,once,,,,,,,,,,,,,,,
1 syringe subcutaneously every 12 hours,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,1,,12,,hour,,,,,,,,25,38,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
1 syringe subcutaneously every 12 hours for 5 days,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,1,,12,,hour,,,,,,,,25,38,every 12 hour,every 12 hours,,,,,5,,day,40,49,5 day,,,,,
1 syringe subcutaneously every 12 hours for 7 days,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,1,,12,,hour,,,,,,,,25,38,every 12 hour,every 12 hours,,,,,7,,day,40,49,7 day,,,,,
1 syringe subcutaneously every 12 hours for five days,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,1,,12,,hour,,,,,,,,25,38,every 12 hour,every 12 hours,,,,,5,,day,40,52,five day,,,,,
1 syringe subcutaneously every month,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,1,,1,,month,,,,,,,,25,36,every month,every month,,,,,,,,,,,,,,,
1 syringe subcutaneously every other week,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,1,,2,,week,,,,,,,,25,41,every other week,every 2 weeks,,,,,,,,,,,,,,,
1 syringe subcutaneously every week,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,1,,1,,week,,,,,,,,25,35,every week,every week,,,,,,,,,,,,,,,
1 syringe subcutaneously one time only,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,,,,,,,,,,,,1,25,38,one time only,once,,,,,,,,,,,,,,,
1 syringe subcutaneously three times a week,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,3,,1,,week,,,,,,,,25,43,three times a week,3 times per week,,,,,,,,,,,,,,,
1 syringe subcutaneously twice a day,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,,,,,
1 syringe subcutaneously twice a day for 5 days,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,5,,day,37,46,5 day,,,,,
1 syringe subcutaneously twice a day for 7 days,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,7,,day,37,46,7 day,,,,,
1 syringe subcutaneously twice a week,,,,,1,,syringe,0,9,1 syringe,,,,,,,subcutaneously,10,24,subcutaneously,2,,1,,week,,,,,,,,25,37,twice a week,2 times per week,,,,,,,,,,,,,,,
1 tab by mouth daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
1 tab as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,15,as needed
1 tab as needed by mouth,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,16,24,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,24,as needed by mouth
1 tab as needed po,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,16,18,po,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,18,as needed po
1 tab at bedtime,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,1,,1,,day,,,,,,,,6,16,at bedtime,daily,at bedtime,6,16,at bedtime,,,,,,,,,,,
1 tab at night,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,1,,1,,day,,,,,,,,6,14,at night,daily,at night,6,14,at night,,,,,,,,,,,
1 tab bid,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,2,,1,,day,,,,,,,,6,9,bid,twice daily,,,,,,,,,,,,,,,
1 tab by mouth daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
1 tab by mouth,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 tab by mouth daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
1 tab by mouth 3 times daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,3,,1,,day,,,,,,,,15,28,3 times daily,3 times per day,,,,,,,,,,,,,,,
1 tab by mouth as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,24,as needed
1 tab by mouth as needed for pain,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,pain,15,33,as needed for pain
1 tab by mouth at bedtime,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,25,at bedtime,daily,at bedtime,15,25,at bedtime,,,,,,,,,,,
1 tab by mouth at night,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,23,at night,daily,at night,15,23,at night,,,,,,,,,,,
1 tab by mouth daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
1 tab by mouth daily as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,1,,21,30,as needed
1 tab by mouth every day,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,24,every day,daily,,,,,,,,,,,,,,,
1 tab by mouth every other day,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,2,,day,,,,,,,,15,30,every other day,every 2 days,,,,,,,,,,,,,,,
1 tab by mouth once a day,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,25,once a day,daily,,,,,,,,,,,,,,,
1 tab by mouth once daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,25,once daily,daily,,,,,,,,,,,,,,,
1 tab by mouth three times daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,3,,1,,day,,,,,,,,15,32,three times daily,3 times per day,,,,,,,,,,,,,,,
1 tab by mouth twice a day,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice a day,twice daily,,,,,,,,,,,,,,,
1 tab by mouth twice daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
1 tab by mouth twice daily as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,1,,27,36,as needed
1 tab by mouth twice daily with food,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
1 tab by mouth weekly,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,14,by mouth,1,,1,,week,,,,,,,,15,21,weekly,every week,,,,,,,,,,,,,,,
1 tab daily,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,1,,1,,day,,,,,,,,6,11,daily,daily,,,,,,,,,,,,,,,
1 tab daily as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,1,,1,,day,,,,,,,,6,11,daily,daily,,,,,,,,,,,1,,12,21,as needed
1 tab daily by mouth,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,6,11,daily,daily,,,,,,,,,,,,,,,
1 tab daily oral,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,12,16,oral,1,,1,,day,,,,,,,,6,11,daily,daily,,,,,,,,,,,,,,,
1 tab daily po,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,12,14,po,1,,1,,day,,,,,,,,6,11,daily,daily,,,,,,,,,,,,,,,
1 tab daily,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,1,,1,,day,,,,,,,,6,11,daily,daily,,,,,,,,,,,,,,,
1 tab dialy,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 tab every other day,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,1,,2,,day,,,,,,,,6,21,every other day,every 2 days,,,,,,,,,,,,,,,
1 tab once a day,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,1,,1,,day,,,,,,,,6,16,once a day,daily,,,,,,,,,,,,,,,
1 tab once daily,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,1,,1,,day,,,,,,,,6,16,once daily,daily,,,,,,,,,,,,,,,
1 tab oral daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,10,oral,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
1 tab orally as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,13,22,as needed
1 tab orally daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,18,daily,daily,,,,,,,,,,,,,,,
1 tab orally every 3 hours as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,3,,hour,,,,,,,,13,25,every 3 hour,every 3 hours,,,,,,,,,,,1,,27,36,as needed
1 tab orally every 4 hours as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,4,,hour,,,,,,,,13,25,every 4 hour,every 4 hours,,,,,,,,,,,1,,27,36,as needed
1 tab orally every 4 hours as needed for 3 days for pain,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,4,,hour,,,,,,,,13,25,every 4 hour,every 4 hours,,,,,3,,day,37,46,3 day,1,pain,27,56,as needed for 3 days for pain
1 tab orally every 4 hours as needed for 3 days pain,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,4,,hour,,,,,,,,13,25,every 4 hour,every 4 hours,,,,,3,,day,37,46,3 day,1,pain,27,52,as needed for 3 days pain
1 tab orally every 4 hours as needed for 3 days prn pain,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,4,,hour,,,,,,,,13,25,every 4 hour,every 4 hours,,,,,3,,day,37,46,3 day,1,pain,27,56,as needed for 3 days prn pain
1 tab orally every 4 hours as needed for 72 hours for pain,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,4,,hour,,,,,,,,13,25,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,27,58,as needed for 72 hours for pain
1 tab orally every 4 hours as needed for 72 hours pain,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,4,,hour,,,,,,,,13,25,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,27,54,as needed for 72 hours pain
1 tab orally every 4 hours as needed for 72 hours prn pain,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,4,,hour,,,,,,,,13,25,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,27,58,as needed for 72 hours prn pain
1 tab orally every 4 hours as needed for pain,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,4,,hour,,,,,,,,13,25,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,27,45,as needed for pain
