sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,when,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
1 tablet by mouth q4h prn for 5 days as needed for pain,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,1,,4,,hour,,,,,,,,,18,21,q4h,every 4 hours,5,,day,26,35,5 day,1,5 days as needed for pain,22,55,prn for 5 days as needed for pain
20 mg po qbedtime,,,,,,,,,,,20,,mg,0,5,20 mg,oral,6,8,po,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 tablet by mouth daily as needed for sinus pressure/congestion,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,1,,1,,day,,,,,,,,,18,23,daily,daily,,,,,,,1,sinus pressure,24,52,as needed for sinus pressure
1 tablet by mouth three times a day for 2 weeks as needed for spasm,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,3,,1,,day,,,,,,,,,18,35,three times a day,3 times per day,2,,week,36,46,2 week,1,spasm,48,67,as needed for spasm
10 mg by mouth every morning,,,,,,,,,,,10,,mg,0,5,10 mg,oral,6,14,by mouth,1,,1,,day,,,,,in the morning,,,,15,28,every morning,daily in the morning,,,,,,,,,,,
topical once daily,,,,,,,,,,,,,,,,,topical route,0,7,topical,1,,1,,day,,,,,,,,,8,18,once daily,daily,,,,,,,,,,,
10mg 2 tabs daily,,,,,2,,tablet,4,10, 2 tab,10,,mg,0,4,10mg,,,,,1,,1,,day,,,,,,,,,12,17,daily,daily,,,,,,,,,,,
25 mg take 1 tab by mouth daily,take,6,10,take,1,,tablet,10,16, 1 tab,25,,mg,0,5,25 mg,oral,17,25,by mouth,1,,1,,day,,,,,,,,,26,31,daily,daily,,,,,,,,,,,
350mg three times daily,,,,,,,,,,,350,,mg,0,5,350mg,,,,,3,,1,,day,,,,,,,,,6,23,three times daily,3 times per day,,,,,,,,,,,
30 mg po once daily,,,,,,,,,,,30,,mg,0,5,30 mg,oral,6,8,po,1,,1,,day,,,,,,,,,9,19,once daily,daily,,,,,,,,,,,
(Also Known As Naprosyn) 1 tablet by mouth every 12 hours for 14 days as needed for pain,,,,,1,,tablet,24,30, 1 tab,,,,,,,oral,34,42,by mouth,1,,12,,hour,,,,,,,,,43,56,every 12 hour,every 12 hours,14,,day,58,68,14 day,1,pain,70,88,as needed for pain
10meq daily by mouth,,,,,,,,,,,,,,,,,oral,12,20,by mouth,1,,1,,day,,,,,,,,,6,11,daily,daily,,,,,,,,,,,
(Also Known As Zofran ODT) 0.5 tablet by mouth q6-8h for 1 day as needed for nausea,,,,,0.5,,tablet,26,34, 0.5 tab,,,,,,,oral,38,46,by mouth,1,,6,8,hour,,,,,,,,,47,52,q6-8h,every 6-8 hours,1,,day,53,62,1 day,1,nausea,63,83,as needed for nausea
(Also Known As Mestinon) 1 tablet by mouth four times a day,,,,,1,,tablet,24,30, 1 tab,,,,,,,oral,34,42,by mouth,4,,1,,day,,,,,,,,,43,59,four times a day,4 times per day,,,,,,,,,,,
(Also Known As Zocor) 1 tablet by mouth every evening at bedtime for 90 day(s),,,,,1,,tablet,21,27, 1 tab,,,,,,,oral,31,39,by mouth,1,,1,,day,,,,,in the evening,,,,40,53,every evening,daily in the evening,90,,day,65,75,90 day,,,,,
75 mg tab orally once daily,,,,,,,,,,,75,,mg,0,5,75 mg,oral,10,16,orally,1,,1,,day,,,,,,,,,17,27,once daily,daily,,,,,,,,,,,
20mg take one by mouth twice daily,take,5,9,take,,,,,,,20,,mg,0,4,20mg,oral,14,22,by mouth,2,,1,,day,,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,
One tab po once and may repeat in 3 days if symptoms not resolved,,,,,1,,tablet,0,7,One tab,,,,,,,oral,8,10,po,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 milliliters by mouth twice a day for 10 days,,,,,11,,mL,0,13,11 milliliter,,,,,,,oral,15,23,by mouth,2,,1,,day,,,,,,,,,24,35,twice a day,twice daily,10,,day,36,46,10 day,,,,,
220mg 1 tab by mouth as needed,,,,,1,,tablet,5,11, 1 tab,220,,mg,0,5,220mg,oral,12,20,by mouth,,,,,,,,,,,,,,,,,,,,,,,,1,,21,30,as needed
2mg po at bedtime,,,,,,,,,,,2,,mg,0,3,2mg,oral,4,6,po,1,,,,,,,,,bedtime,,,,7,17,at bedtime, bedtime,,,,,,,,,,,
42 units subcutaneously every evening at bedtime,,,,,,,,,,,,,,,,,subcutaneous route,9,23,subcutaneously,1,,1,,day,,,,,in the evening,,,,24,37,every evening,daily in the evening,,,,,,,,,,,
300 mg by mouth 3 times daily,,,,,,,,,,,300,,mg,0,6,300 mg,oral,7,15,by mouth,3,,1,,day,,,,,,,,,16,29,3 times daily,3 times per day,,,,,,,,,,,
100mcg once daily by mouth ,,,,,,,,,,,100,,mcg,0,6,100mcg,oral,18,26,by mouth,1,,1,,day,,,,,,,,,7,17,once daily,daily,,,,,,,,,,,
1000mg one tablet by mouth once daily,,,,,1,,tablet,6,14, one tab,1000,,mg,0,6,1000mg,oral,18,26,by mouth,1,,1,,day,,,,,,,,,27,37,once daily,daily,,,,,,,,,,,
Apply to affected area as directed twice a day,apply,0,5,Apply,,,,,,,,,,,,,topical route,6,22,to affected area,2,,1,,day,,,,,,,,,35,46,twice a day,twice daily,,,,,,,,,,,
4 tablets by mouth daily for 3 days then 3 tablets by mouth daily for 3 days then 2 tablets by mouth daily for 3 days then 1 tablet by mouth daily for 3 days,,,,,4,,tablet,0,5,4 tab,,,,,,,oral,10,18,by mouth,1,,1,,day,,,,,,,,,19,24,daily,daily,3,,day,25,34,3 day,,,,,
1-2 tabs as needed by mouth,,,,,1,2,tablet,0,7,1-2 tab,,,,,,,oral,19,27,by mouth,,,,,,,,,,,,,,,,,,,,,,,,1,by mouth,9,27,as needed by mouth
1000mcg 1 tab daily,,,,,1,,tablet,7,13, 1 tab,1000,,mcg,0,7,1000mcg,,,,,1,,1,,day,,,,,,,,,14,19,daily,daily,,,,,,,,,,,
5 milliliters (50 mg) by mouth daily for 10 days as needed for constipation,,,,,5,,mL,0,12,5 milliliter,50,,mg,13,20, (50 mg,oral,22,30,by mouth,1,,1,,day,,,,,,,,,31,36,daily,daily,10,,day,37,47,10 day,1,constipation,49,75,as needed for constipation
20mg 1 tab po qhs ,,,,,1,,tablet,4,10, 1 tab,20,,mg,0,4,20mg,oral,11,13,po,1,,1,,day,,,,,at night,,,,14,17,qhs,daily at night,,,,,,,,,,,
1 tablet oral as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,13,oral,,,,,,,,,,,,,,,,,,,,,,,,1,,14,23,as needed
75mg 1 tab twice daily,,,,,1,,tablet,4,10, 1 tab,75,,mg,0,4,75mg,,,,,2,,1,,day,,,,,,,,,11,22,twice daily,twice daily,,,,,,,,,,,
2 sprays in each nostril daily for 6 weeks,,,,,2,,spray dose form,0,7,2 spray,,,,,,,nasal route,9,24,in each nostril,1,,1,,day,,,,,,,,,25,30,daily,daily,6,,week,31,41,6 week,,,,,
1 vial in nebulizer every 6 hours as needed,,,,,,,,,,,,,,,,,,,,,1,,6,,hour,,,,,,,,,20,32,every 6 hour,every 6 hours,,,,,,,1,,34,43,as needed
25 mg tablet 0.5 tablet by mouth daily,,,,,0.5,,tablet,12,20, 0.5 tab,25,,mg,0,5,25 mg,oral,24,32,by mouth,1,,1,,day,,,,,,,,,33,38,daily,daily,,,,,,,,,,,
1 - 2 tablets by mouth every 6 hours as needed for headache,,,,,1,2,tablet,0,9,1 - 2 tab,,,,,,,oral,14,22,by mouth,1,,6,,hour,,,,,,,,,23,35,every 6 hour,every 6 hours,,,,,,,1,headache,37,59,as needed for headache
0.1 mg 1 tablet by mouth twice daily,,,,,1,,tablet,6,12, 1 tab,0.1,,mg,0,6,0.1 mg,oral,16,24,by mouth,2,,1,,day,,,,,,,,,25,36,twice daily,twice daily,,,,,,,,,,,
Apply to lesions on skin tiwce a day for 14 days,apply,0,5,Apply,,,,,,,,,,,,,topical route,17,24,on skin,,,,,,,,,,,,,,,,,,14,,day,37,47,14 day,,,,,
145mg 1 po daily,,,,,,,,,,,145,,mg,0,5,145mg,oral,8,10,po,1,,1,,day,,,,,,,,,11,16,daily,daily,,,,,,,,,,,
(Also Known As Valium) 1 tablet by mouth three times a day for 3 days,,,,,1,,tablet,22,28, 1 tab,,,,,,,oral,32,40,by mouth,3,,1,,day,,,,,,,,,41,58,three times a day,3 times per day,3,,day,59,68,3 day,,,,,
5 mg once daily orally,,,,,,,,,,,5,,mg,0,4,5 mg,oral,16,22,orally,1,,1,,day,,,,,,,,,5,15,once daily,daily,,,,,,,,,,,
(Also Known As Pulmicort) 1 respule from the inhaler twice a day,,,,,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,,53,64,twice a day,twice daily,,,,,,,,,,,
400mg as needed for pain,,,,,,,,,,,400,,mg,0,5,400mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,pain,6,24,as needed for pain
1 drop in eyes as directed three times a day for 7 day(s),,,,,1,,drops dose form,0,6,1 drop,,,,,,,,,,,3,,1,,day,,,,,,,,,27,44,three times a day,3 times per day,7,,day,45,54,7 day,,,,,
250mg by mouth twice a day,,,,,,,,,,,250,,mg,0,5,250mg,oral,6,14,by mouth,2,,1,,day,,,,,,,,,15,26,twice a day,twice daily,,,,,,,,,,,
50MG (Oral Tablet) PO QD,,,,,,,,,,,50,,mg,0,4,50MG,oral,6,10,Oral,1,,1,,day,,,,,D,,,,22,24,QD,daily D,,,,,,,,,,,
take 1 tablet (2.5 mg) by oral route once may repeat after 4 hours,take,0,4,take,1,,tablet,4,10, 1 tab,2.5,,mg,13,21, (2.5 mg,oral,26,30,oral,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.5mg orally once daily,,,,,,,,,,,12.5,,mg,0,6,12.5mg,oral,7,13,orally,1,,1,,day,,,,,,,,,14,24,once daily,daily,,,,,,,,,,,
"take 15 milliliters (17 gram) powder mixed with 8 oz. water, juice, soda, coffee, or tea by oral route once daily",take,0,4,take,15,,mL,4,18, 15 milliliter,17,,g,19,28, (17 gram,oral,92,96,oral,1,,1,,day,,,,,,,,,103,113,once daily,daily,,,,,,,,,,,
two daily by mouth,,,,,,,,,,,,,,,,,oral,10,18,by mouth,1,,1,,day,,,,,,,,,4,9,daily,daily,,,,,,,,,,,
1 capsule by mouth twice a day for 60 days,,,,,1,,capsule,0,9,1 capsule,,,,,,,oral,10,18,by mouth,2,,1,,day,,,,,,,,,19,30,twice a day,twice daily,60,,day,31,41,60 day,,,,,
(Also Known As Pyridium) 1 tablet by mouth three times a day for 2 days as needed for urinary tract symptoms,,,,,1,,tablet,24,30, 1 tab,,,,,,,oral,34,42,by mouth,3,,1,,day,,,,,,,,,43,60,three times a day,3 times per day,2,,day,61,70,2 day,1,urinary tract symptoms,72,108,as needed for urinary tract symptoms
use daily as needed,use,0,3,use,,,,,,,,,,,,,,,,,1,,1,,day,,,,,,,,,4,9,daily,daily,,,,,,,1,,10,19,as needed
1 tablet by mouth every 8 hours for 10 day(s) as needed for pain,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,1,,8,,hour,,,,,,,,,18,30,every 8 hour,every 8 hours,10,,day,32,42,10 day,1,pain,46,64,as needed for pain
5mg take 1 tab daily,take,4,8,take,1,,tablet,8,14, 1 tab,5,,mg,0,3,5mg,,,,,1,,1,,day,,,,,,,,,15,20,daily,daily,,,,,,,,,,,
20 mg 1 tablet as needed,,,,,1,,tablet,5,11, 1 tab,20,,mg,0,5,20 mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,24,as needed
(Also Known As Anaprox DS) 1 tablet by mouth twice a day as needed for pain,,,,,1,,tablet,26,32, 1 tab,,,,,,,oral,36,44,by mouth,2,,1,,day,,,,,,,,,45,56,twice a day,twice daily,,,,,,,1,pain,57,75,as needed for pain
500 mg one tablet by mouth once daily,,,,,1,,tablet,6,14, one tab,500,,mg,0,6,500 mg,oral,18,26,by mouth,1,,1,,day,,,,,,,,,27,37,once daily,daily,,,,,,,,,,,
4mg tablet by mouth daily,,,,,,,,,,,4,,mg,0,3,4mg,oral,11,19,by mouth,1,,1,,day,,,,,,,,,20,25,daily,daily,,,,,,,,,,,
20mg by mouth daily in am,,,,,,,,,,,20,,mg,0,4,20mg,oral,5,13,by mouth,1,,1,,day,,,,,,,,,14,19,daily,daily,,,,,,,,,,,
25mg 1 tablet by mouth as needed for nausea,,,,,1,,tablet,4,10, 1 tab,25,,mg,0,4,25mg,oral,14,22,by mouth,,,,,,,,,,,,,,,,,,,,,,,,1,nausea,23,43,as needed for nausea
(Also Known As Celexa) 1 tablet by mouth twice a day,,,,,1,,tablet,22,28, 1 tab,,,,,,,oral,32,40,by mouth,2,,1,,day,,,,,,,,,41,52,twice a day,twice daily,,,,,,,,,,,
75mg 1 tablet twice daily,,,,,1,,tablet,4,10, 1 tab,75,,mg,0,4,75mg,,,,,2,,1,,day,,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,
10mg One tablet by mouth three times a day,,,,,1,,tablet,4,12, One tab,10,,mg,0,4,10mg,oral,16,24,by mouth,3,,1,,day,,,,,,,,,25,42,three times a day,3 times per day,,,,,,,,,,,
81 mg orally every morning at 10:00,,,,,,,,,,,81,,mg,0,5,81 mg,oral,6,12,orally,1,,1,,day,,,,,in the morning,,,,13,26,every morning,daily in the morning,,,,,,,,,,,
50 mg oral twice daily,,,,,,,,,,,50,,mg,0,5,50 mg,oral,6,10,oral,2,,1,,day,,,,,,,,,11,22,twice daily,twice daily,,,,,,,,,,,
2 mg once daily by mouth ,,,,,,,,,,,2,,mg,0,4,2 mg,oral,16,24,by mouth,1,,1,,day,,,,,,,,,5,15,once daily,daily,,,,,,,,,,,
50mg one tablet at bedtime,,,,,1,,tablet,4,12, one tab,50,,mg,0,4,50mg,,,,,1,,,,,,,,,bedtime,,,,16,26,at bedtime, bedtime,,,,,,,,,,,
1mg 1 tab by mouth three times daily,,,,,1,,tablet,3,9, 1 tab,1,,mg,0,3,1mg,oral,10,18,by mouth,3,,1,,day,,,,,,,,,19,36,three times daily,3 times per day,,,,,,,,,,,
Apply small amount to sutures four times a day,apply,0,5,Apply,,,,,,,,,,,,,,,,,4,,1,,day,,,,,,,,,30,46,four times a day,4 times per day,,,,,,,,,,,
5 milliliters (15 mg) by mouth twice a day for 3 days,,,,,5,,mL,0,12,5 milliliter,15,,mg,13,20, (15 mg,oral,22,30,by mouth,2,,1,,day,,,,,,,,,31,42,twice a day,twice daily,3,,day,43,52,3 day,,,,,
200 mg three times daily,,,,,,,,,,,200,,mg,0,6,200 mg,,,,,3,,1,,day,,,,,,,,,7,24,three times daily,3 times per day,,,,,,,,,,,
take 4 tablets (2 gram) by oral route 1 hour prior to procedure,take,0,4,take,4,,tablet,4,10, 4 tab,2,,g,14,22, (2 gram,oral,27,31,oral,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25mg tab PO daily,,,,,,,,,,,25,,mg,0,4,25mg,oral,9,11,PO,1,,1,,day,,,,,,,,,12,17,daily,daily,,,,,,,,,,,
1 capsule by mouth three times a day as needed for constipation,,,,,1,,capsule,0,9,1 capsule,,,,,,,oral,10,18,by mouth,3,,1,,day,,,,,,,,,19,36,three times a day,3 times per day,,,,,,,1,constipation,37,63,as needed for constipation
5-10 milliliters by mouth every evening at bedtime as needed for cough,,,,,5,10,mL,0,15,5-10 milliliter,,,,,,,oral,17,25,by mouth,1,,1,,day,,,,,in the evening,,,,26,39,every evening,daily in the evening,,,,,,,1,cough,51,70,as needed for cough
1 tablet by mouth q4h prn for 7 days as needed for pain,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,1,,4,,hour,,,,,,,,,18,21,q4h,every 4 hours,7,,day,26,35,7 day,1,7 days as needed for pain,22,55,prn for 7 days as needed for pain
0.5mg 1 tablet by mouth three times daily as needed,,,,,1,,tablet,5,11, 1 tab,0.5,,mg,0,5,0.5mg,oral,15,23,by mouth,3,,1,,day,,,,,,,,,24,41,three times daily,3 times per day,,,,,,,1,,42,51,as needed
"10mg tablet, take 1 tablet by mouth daily",take,13,17,take,1,,tablet,17,23, 1 tab,10,,mg,0,4,10mg,oral,27,35,by mouth,1,,1,,day,,,,,,,,,36,41,daily,daily,,,,,,,,,,,
(Cleocin) 1 capsule by mouth three times a day for seven days,,,,,1,,capsule,9,19, 1 capsule,,,,,,,oral,20,28,by mouth,3,,1,,day,,,,,,,,,29,46,three times a day,3 times per day,7,,day,47,60,seven day,,,,,
1 drop in eyes as directed daily for 30 day(s),,,,,1,,drops dose form,0,6,1 drop,,,,,,,,,,,1,,1,,day,,,,,,,,,27,32,daily,daily,30,,day,33,43,30 day,,,,,
10mg one tab at bedtime,,,,,1,,tablet,4,12, one tab,10,,mg,0,4,10mg,,,,,1,,,,,,,,,bedtime,,,,13,23,at bedtime, bedtime,,,,,,,,,,,
(Also Known As Antivert) 1 tablet by mouth three times a day as needed for dizziness,,,,,1,,tablet,24,30, 1 tab,,,,,,,oral,34,42,by mouth,3,,1,,day,,,,,,,,,43,60,three times a day,3 times per day,,,,,,,1,dizziness,61,84,as needed for dizziness
450mg 1 tablet by mouth daily,,,,,1,,tablet,5,11, 1 tab,450,,mg,0,5,450mg,oral,15,23,by mouth,1,,1,,day,,,,,,,,,24,29,daily,daily,,,,,,,,,,,
1200mg one daily,,,,,,,,,,,1200,,mg,0,6,1200mg,,,,,1,,1,,day,,,,,,,,,11,16,daily,daily,,,,,,,,,,,
50mg take one by mouth once daily,take,5,9,take,,,,,,,50,,mg,0,4,50mg,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,33,once daily,daily,,,,,,,,,,,
40mg 1/2 tab po daily,,,,,1/2,,tablet,4,12, 1/2 tab,40,,mg,0,4,40mg,oral,13,15,po,1,,1,,day,,,,,,,,,16,21,daily,daily,,,,,,,,,,,
(Also Known As Tylenol-Codeine #3) 1 tablet by mouth every 6 hours for 3 days as needed for pain,,,,,1,,tablet,34,40, 1 tab,,,,,,,oral,44,52,by mouth,1,,6,,hour,,,,,,,,,53,65,every 6 hour,every 6 hours,3,,day,67,76,3 day,1,pain,78,96,as needed for pain
(Lortab) 1 tablet by mouth three times a day as needed for pain,,,,,1,,tablet,8,14, 1 tab,,,,,,,oral,18,26,by mouth,3,,1,,day,,,,,,,,,27,44,three times a day,3 times per day,,,,,,,1,pain,45,63,as needed for pain
apply to the affected and surrounding areas of skin by topical route 2 times per day for 14 days,apply,0,5,apply,,,,,,,,,,,,,topical route,55,62,topical,2,,1,,day,,,,,,,,,69,84,2 times per day,twice daily,14,,day,85,95,14 day,,,,,
.5mg twice daily,,,,,,,,,,,0.5,,mg,0,4,.5mg,,,,,2,,1,,day,,,,,,,,,5,16,twice daily,twice daily,,,,,,,,,,,
100 mg one tablet by mouth three times daily,,,,,1,,tablet,6,14, one tab,100,,mg,0,6,100 mg,oral,18,26,by mouth,3,,1,,day,,,,,,,,,27,44,three times daily,3 times per day,,,,,,,,,,,
200MG (Oral Capsule) PO QD,,,,,,,,,,,200,,mg,0,5,200MG,oral,7,11,Oral,1,,1,,day,,,,,D,,,,24,26,QD,daily D,,,,,,,,,,,
nasal spray once a day,spray,6,11,spray,,,,,,,,,,,,,,,,,1,,1,,day,,,,,,,,,12,22,once a day,daily,,,,,,,,,,,
(Also Known As Vfend) 1 tablet by mouth every 12 hours,,,,,1,,tablet,21,27, 1 tab,,,,,,,oral,31,39,by mouth,1,,12,,hour,,,,,,,,,40,53,every 12 hour,every 12 hours,,,,,,,,,,,
10 milliliters by mouth every evening at bedtime as needed for cough,,,,,10,,mL,0,13,10 milliliter,,,,,,,oral,15,23,by mouth,1,,1,,day,,,,,in the evening,,,,24,37,every evening,daily in the evening,,,,,,,1,cough,49,68,as needed for cough
"take 17 gram mixed with 8 oz. water, juice, soda, or tea by oral route once daily",take,0,4,take,,,,,,,17,,g,4,12, 17 gram,oral,60,64,oral,1,,1,,day,,,,,,,,,71,81,once daily,daily,,,,,,,,,,,
1-2 po as needed,,,,,,,,,,,,,,,,,oral,4,6,po,,,,,,,,,,,,,,,,,,,,,,,,1,,7,16,as needed
2 mg daily by mouth,,,,,,,,,,,2,,mg,0,4,2 mg,oral,11,19,by mouth,1,,1,,day,,,,,,,,,5,10,daily,daily,,,,,,,,,,,
44 mcg/Actuation Aerosol Inhaler 2 puffs from the inhaler twice a day as needed,,,,,2,,pressurised inhalation,32,39, 2 puff,44,,mcg,0,6,44 mcg,,,,,2,,1,,day,,,,,,,,,58,69,twice a day,twice daily,,,,,,,1,,70,79,as needed
(Also Known As Robaxin-750) 1 tablet by mouth three times a day,,,,,1,,tablet,27,33, 1 tab,,,,,,,oral,37,45,by mouth,3,,1,,day,,,,,,,,,46,63,three times a day,3 times per day,,,,,,,,,,,
100 mg tablet twice daily,,,,,,,,,,,100,,mg,0,6,100 mg,,,,,2,,1,,day,,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,
2000 international units once daily,,,,,,,,,,,,,,,,,,,,,1,,1,,day,,,,,,,,,25,35,once daily,daily,,,,,,,,,,,
1 tablet by mouth daily for 4 weeks,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,1,,1,,day,,,,,,,,,18,23,daily,daily,4,,week,24,34,4 week,,,,,
(Also Known As Purinethol) 1 tablet by mouth daily,,,,,1,,tablet,26,32, 1 tab,,,,,,,oral,36,44,by mouth,1,,1,,day,,,,,,,,,45,50,daily,daily,,,,,,,1,thol,15,25,Purinethol
(Also Known As Micro-K) 1 capsule by mouth daily,,,,,1,,capsule,23,33, 1 capsule,,,,,,,oral,34,42,by mouth,1,,1,,day,,,,,,,,,43,48,daily,daily,,,,,,,,,,,
5mg 1 tab once daily,,,,,1,,tablet,3,9, 1 tab,5,,mg,0,3,5mg,,,,,1,,1,,day,,,,,,,,,10,20,once daily,daily,,,,,,,,,,,
500 mg tablet (Also Known As Levaquin) 1 tablet by mouth one time only for 1 day**TAKE TWO HOURS PRIOR TO FOLEY REMOVAL**,take,82,86,TAKE,1,,tablet,38,44, 1 tab,500,,mg,0,6,500 mg,oral,48,56,by mouth,,,,,,,,,,,,,1,57,70,one time only,once,1,,day,71,80,1 day,,,,,
150mg by mouth three times daily,,,,,,,,,,,150,,mg,0,5,150mg,oral,6,14,by mouth,3,,1,,day,,,,,,,,,15,32,three times daily,3 times per day,,,,,,,,,,,
"1 application topical once daily, in the morning",,,,,1,,application,0,13,1 application,,,,,,,topical route,14,21,topical,1,,1,,day,,,,,,,,,22,32,once daily,daily,,,,,,,,,,,
10 mg every other day,,,,,,,,,,,10,,mg,0,5,10 mg,,,,,1,,2,,day,,,,,day,,,,6,21,every other day,every 2 days day,,,,,,,,,,,
50 mg. one by mouth daily,,,,,,,,,,,50,,mg,0,5,50 mg,oral,11,19,by mouth,1,,1,,day,,,,,,,,,20,25,daily,daily,,,,,,,,,,,
(Also Known As K-Tab) 1 tablet by mouth every morning,,,,,1,,tablet,21,27, 1 tab,,,,,,,oral,31,39,by mouth,1,,1,,day,,,,,in the morning,,,,40,53,every morning,daily in the morning,,,,,,,,,,,
4mg one tablet by mouth twice daily,,,,,1,,tablet,3,11, one tab,4,,mg,0,3,4mg,oral,15,23,by mouth,2,,1,,day,,,,,,,,,24,35,twice daily,twice daily,,,,,,,,,,,
Use as directed for 6 days,use,0,3,Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,as directed,,6,,day,16,25,6 day,,,,,
10 mg tablet 1 tablet by mouth three times a day as needed,,,,,1,,tablet,12,18, 1 tab,10,,mg,0,5,10 mg,oral,22,30,by mouth,3,,1,,day,,,,,,,,,31,48,three times a day,3 times per day,,,,,,,1,,49,58,as needed
2 tablets by mouth three times a day for 7 days then 2 tablets by mouth twice a day for 7 days then 2 tablets by mouth daily for 7 days,,,,,2,,tablet,0,5,2 tab,,,,,,,oral,10,18,by mouth,1,,1,,day,,,,,,,,,119,124,daily,daily,7,,day,37,46,7 day,,,,,
"2,000 IU by mouth daily",,,,,,,,,,,,,,,,,oral,9,17,by mouth,1,,1,,day,,,,,,,,,18,23,daily,daily,,,,,,,,,,,
300 mg tablet once daily,,,,,,,,,,,300,,mg,0,6,300 mg,,,,,1,,1,,day,,,,,,,,,14,24,once daily,daily,,,,,,,,,,,
(Also Known As MS Contin) 1 tablet by mouth every 12 hours for 5 days,,,,,1,,tablet,25,31, 1 tab,,,,,,,oral,35,43,by mouth,1,,12,,hour,,,,,,,,,44,57,every 12 hour,every 12 hours,5,,day,59,68,5 day,,,,,
(Provera) 1 tablet by mouth daily for ten days,,,,,1,,tablet,9,15, 1 tab,,,,,,,oral,19,27,by mouth,1,,1,,day,,,,,,,,,28,33,daily,daily,10,,day,34,45,ten day,,,,,
10mg take one daily,take,5,9,take,,,,,,,10,,mg,0,4,10mg,,,,,1,,1,,day,,,,,,,,,14,19,daily,daily,,,,,,,,,,,
1-2 tablets by mouth q4-6 hours for 2 days as needed for pain,,,,,1,2,tablet,0,7,1-2 tab,,,,,,,oral,12,20,by mouth,1,,4,6,hour,,,,,,,,,21,30,q4-6 hour,every 4-6 hours,2,,day,32,41,2 day,1,pain,43,61,as needed for pain
175 MG orally every 6 hours as needed for pain or fever,,,,,,,,,,,175,,mg,0,6,175 MG,oral,7,13,orally,1,,6,,hour,,,,,,,,,14,26,every 6 hour,every 6 hours,,,,,,,1,pain or fever,28,55,as needed for pain or fever
Take 40 mg by mouth nightly,take,0,4,Take,,,,,,,40,,mg,4,10, 40 mg,oral,11,19,by mouth,1,,1,,day,,,,,,,,,20,27,nightly,daily,,,,,,,,,,,
180 mg by mouth as needed,,,,,,,,,,,180,,mg,0,6,180 mg,oral,7,15,by mouth,,,,,,,,,,,,,,,,,,,,,,,,1,,16,25,as needed
20mg 1 tab by mouth  daily,,,,,1,,tablet,4,10, 1 tab,20,,mg,0,4,20mg,oral,11,19,by mouth,1,,1,,day,,,,,,,,,21,26,daily,daily,,,,,,,,,,,
2 tabs orally twice daily,,,,,2,,tablet,0,5,2 tab,,,,,,,oral,7,13,orally,2,,1,,day,,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,
5 mg orally once daily as needed,,,,,,,,,,,5,,mg,0,4,5 mg,oral,5,11,orally,1,,1,,day,,,,,,,,,12,22,once daily,daily,,,,,,,1,,23,32,as needed
"50 mcg/actuation nasal spray,suspension (Also Known As Flonase) 2 spray in each nostril as needed",spray,23,28,spray,2,,spray dose form,63,71, 2 spray,50,,mcg,0,6,50 mcg,nasal route,72,87,in each nostril,,,,,,,,,,,,,,,,,,,,,,,,1,,88,97,as needed
10mg take one tablet daily as needed,take,5,9,take,1,,tablet,9,17, one tab,10,,mg,0,4,10mg,,,,,1,,1,,day,,,,,,,,,21,26,daily,daily,,,,,,,1,,27,36,as needed
100mg 1 tab by mouth three times daily,,,,,1,,tablet,5,11, 1 tab,100,,mg,0,5,100mg,oral,12,20,by mouth,3,,1,,day,,,,,,,,,21,38,three times daily,3 times per day,,,,,,,,,,,
otc as needed as directed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,25,as directed,,,,,,,,1,as directed,4,25,as needed as directed
