original_sig_text,sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
1 TABLET BY MOUTH EVERY 2 HOURS,1 tablet by mouth every 2 hours,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,2,,hour,,,,,,,,18,30,every 2 hour,every 2 hours,,,,,,,,,,,,,,,
1 TABLET BY MOUTH EVERY 2 HOURS AS NEEDED,1 tablet by mouth every 2 hours as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,2,,hour,,,,,,,,18,30,every 2 hour,every 2 hours,,,,,,,,,,,1,,32,41,as needed
1 TABLET BY MOUTH EVERY 2 HOURS AS NEEDED FOR BREAKTHROUGH PAIN,1 tablet by mouth every 2 hours as needed for breakthrough pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,2,,hour,,,,,,,,18,30,every 2 hour,every 2 hours,,,,,,,,,,,1,breakthrough pain,32,63,as needed for breakthrough pain
1 TABLET BY MOUTH EVERY 2 HOURS AS NEEDED FOR HEADACHE,1 tablet by mouth every 2 hours as needed for headache,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,2,,hour,,,,,,,,18,30,every 2 hour,every 2 hours,,,,,,,,,,,1,headache,32,54,as needed for headache
1 TABLET BY MOUTH EVERY 2 HOURS AS NEEDED FOR PAIN,1 tablet by mouth every 2 hours as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,2,,hour,,,,,,,,18,30,every 2 hour,every 2 hours,,,,,,,,,,,1,pain,32,50,as needed for pain
1 TABLET BY MOUTH EVERY 2 HOURS FOR 10 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 2 hours for 10 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,2,,hour,,,,,,,,18,30,every 2 hour,every 2 hours,,,,,10,,day,32,42,10 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 2 HOURS FOR 14 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 2 hours for 14 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,2,,hour,,,,,,,,18,30,every 2 hour,every 2 hours,,,,,14,,day,32,42,14 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 2 HOURS FOR 30 DAY(S) AS NEEDED FOR PAIN,1 tablet by mouth every 2 hours for 30 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,2,,hour,,,,,,,,18,30,every 2 hour,every 2 hours,,,,,30,,day,32,42,30 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 3 HOURS,1 tablet by mouth every 3 hours,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,3,,hour,,,,,,,,18,30,every 3 hour,every 3 hours,,,,,,,,,,,,,,,
1 TABLET BY MOUTH EVERY 3 HOURS AS NEEDED,1 tablet by mouth every 3 hours as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,3,,hour,,,,,,,,18,30,every 3 hour,every 3 hours,,,,,,,,,,,1,,32,41,as needed
1 TABLET BY MOUTH EVERY 3 HOURS AS NEEDED FOR PAIN,1 tablet by mouth every 3 hours as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,3,,hour,,,,,,,,18,30,every 3 hour,every 3 hours,,,,,,,,,,,1,pain,32,50,as needed for pain
1 TABLET BY MOUTH EVERY 3 HOURS FOR 14 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 3 hours for 14 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,3,,hour,,,,,,,,18,30,every 3 hour,every 3 hours,,,,,14,,day,32,42,14 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 3 HOURS FOR 3 DAYS AS NEEDED,1 tablet by mouth every 3 hours for 3 days as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,3,,hour,,,,,,,,18,30,every 3 hour,every 3 hours,,,,,3,,day,32,41,3 day,1,,43,52,as needed
1 TABLET BY MOUTH EVERY 3 HOURS FOR 5 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 3 hours for 5 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,3,,hour,,,,,,,,18,30,every 3 hour,every 3 hours,,,,,5,,day,32,41,5 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 3 HOURS FOR 6 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 3 hours for 6 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,3,,hour,,,,,,,,18,30,every 3 hour,every 3 hours,,,,,6,,day,32,41,6 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 3 HOURS FOR 7 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 3 hours for 7 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,3,,hour,,,,,,,,18,30,every 3 hour,every 3 hours,,,,,7,,day,32,41,7 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS,1 tablet by mouth every 4 hours,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,,,,,,,,,,,
1 TABLET BY MOUTH EVERY 4 HOURS AS NEEDED,1 tablet by mouth every 4 hours as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,,,,,,,1,,32,41,as needed
1 TABLET BY MOUTH EVERY 4 HOURS AS NEEDED FOR ABDOMINAL PAIN,1 tablet by mouth every 4 hours as needed for abdominal pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,,,,,,,1,abdominal pain,32,60,as needed for abdominal pain
1 TABLET BY MOUTH EVERY 4 HOURS AS NEEDED FOR BREAKTHROUGH PAIN,1 tablet by mouth every 4 hours as needed for breakthrough pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,,,,,,,1,breakthrough pain,32,63,as needed for breakthrough pain
1 TABLET BY MOUTH EVERY 4 HOURS AS NEEDED FOR HEADACHE,1 tablet by mouth every 4 hours as needed for headache,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,,,,,,,1,headache,32,54,as needed for headache
1 TABLET BY MOUTH EVERY 4 HOURS AS NEEDED FOR ITCHING,1 tablet by mouth every 4 hours as needed for itching,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,,,,,,,1,itching,32,53,as needed for itching
1 TABLET BY MOUTH EVERY 4 HOURS AS NEEDED FOR NAUSEA,1 tablet by mouth every 4 hours as needed for nausea,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,,,,,,,1,nausea,32,52,as needed for nausea
1 TABLET BY MOUTH EVERY 4 HOURS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,32,50,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 1 DAY AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 1 day as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,1,,day,32,41,1 day,1,pain,42,60,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 1 WEEK AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 1 week as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,1,,week,32,42,1 week,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 10 DAY(S) AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 10 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,10,,day,32,42,10 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 10 DAYS,1 tablet by mouth every 4 hours for 10 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,10,,day,32,42,10 day,,,,,
1 TABLET BY MOUTH EVERY 4 HOURS FOR 10 DAYS AS NEEDED,1 tablet by mouth every 4 hours for 10 days as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,10,,day,32,42,10 day,1,,44,53,as needed
1 TABLET BY MOUTH EVERY 4 HOURS FOR 10 DAYS AS NEEDED FOR NAUSEA,1 tablet by mouth every 4 hours for 10 days as needed for nausea,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,10,,day,32,42,10 day,1,nausea,44,64,as needed for nausea
1 TABLET BY MOUTH EVERY 4 HOURS FOR 10 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 10 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,10,,day,32,42,10 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 14 DAY(S) AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 14 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,14,,day,32,42,14 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 14 DAYS,1 tablet by mouth every 4 hours for 14 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,14,,day,32,42,14 day,,,,,
1 TABLET BY MOUTH EVERY 4 HOURS FOR 14 DAYS AS NEEDED,1 tablet by mouth every 4 hours for 14 days as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,14,,day,32,42,14 day,1,,44,53,as needed
1 TABLET BY MOUTH EVERY 4 HOURS FOR 14 DAYS AS NEEDED FOR NAUSEA,1 tablet by mouth every 4 hours for 14 days as needed for nausea,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,14,,day,32,42,14 day,1,nausea,44,64,as needed for nausea
1 TABLET BY MOUTH EVERY 4 HOURS FOR 14 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 14 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,14,,day,32,42,14 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 15 DAY(S) AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 15 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,15,,day,32,42,15 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 15 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 15 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,15,,day,32,42,15 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 2 DAY(S) AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 2 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,2,,day,32,41,2 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 2 DAYS,1 tablet by mouth every 4 hours for 2 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,2,,day,32,41,2 day,,,,,
1 TABLET BY MOUTH EVERY 4 HOURS FOR 2 DAYS AS NEEDED,1 tablet by mouth every 4 hours for 2 days as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,2,,day,32,41,2 day,1,,43,52,as needed
1 TABLET BY MOUTH EVERY 4 HOURS FOR 2 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 2 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,2,,day,32,41,2 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 2 WEEKS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 2 weeks as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,2,,week,32,42,2 week,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 20 DAY(S) AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 20 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,20,,day,32,42,20 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 20 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 20 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,20,,day,32,42,20 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 21 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 21 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,21,,day,32,42,21 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 3 DAY(S) AS NEEDED FOR INTOLERABLE PAIN,1 tablet by mouth every 4 hours for 3 days as needed for intolerable pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,3,,day,32,41,3 day,1,intolerable pain,43,73,as needed for intolerable pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 3 DAY(S) AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 3 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,3,,day,32,41,3 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 3 DAYS,1 tablet by mouth every 4 hours for 3 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,3,,day,32,41,3 day,,,,,
1 TABLET BY MOUTH EVERY 4 HOURS FOR 3 DAYS AS NEEDED,1 tablet by mouth every 4 hours for 3 days as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,3,,day,32,41,3 day,1,,43,52,as needed
1 TABLET BY MOUTH EVERY 4 HOURS FOR 3 DAYS AS NEEDED FOR NAUSEA,1 tablet by mouth every 4 hours for 3 days as needed for nausea,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,3,,day,32,41,3 day,1,nausea,43,63,as needed for nausea
1 TABLET BY MOUTH EVERY 4 HOURS FOR 3 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 3 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,3,,day,32,41,3 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 3 WEEKS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 3 weeks as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,3,,week,32,42,3 week,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 30 DAY(S) AS NEEDED,1 tablet by mouth every 4 hours for 30 days as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,30,,day,32,42,30 day,1,,44,53,as needed
1 TABLET BY MOUTH EVERY 4 HOURS FOR 30 DAY(S) AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 30 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,30,,day,32,42,30 day,1,pain,44,62,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 4 DAY(S) AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 4 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,4,,day,32,41,4 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 4 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 4 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,4,,day,32,41,4 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 5 DAY(S) AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 5 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,5,,day,32,41,5 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 5 DAYS,1 tablet by mouth every 4 hours for 5 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,5,,day,32,41,5 day,,,,,
1 TABLET BY MOUTH EVERY 4 HOURS FOR 5 DAYS AS NEEDED,1 tablet by mouth every 4 hours for 5 days as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,5,,day,32,41,5 day,1,,43,52,as needed
1 TABLET BY MOUTH EVERY 4 HOURS FOR 5 DAYS AS NEEDED FOR NAUSEA,1 tablet by mouth every 4 hours for 5 days as needed for nausea,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,5,,day,32,41,5 day,1,nausea,43,63,as needed for nausea
1 TABLET BY MOUTH EVERY 4 HOURS FOR 5 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 5 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,5,,day,32,41,5 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 6 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 6 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,6,,day,32,41,6 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 7 DAY(S) AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 7 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,7,,day,32,41,7 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 7 DAYS,1 tablet by mouth every 4 hours for 7 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,7,,day,32,41,7 day,,,,,
1 TABLET BY MOUTH EVERY 4 HOURS FOR 7 DAYS AS NEEDED,1 tablet by mouth every 4 hours for 7 days as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,7,,day,32,41,7 day,1,,43,52,as needed
1 TABLET BY MOUTH EVERY 4 HOURS FOR 7 DAYS AS NEEDED FOR NAUSEA,1 tablet by mouth every 4 hours for 7 days as needed for nausea,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,7,,day,32,41,7 day,1,nausea,43,63,as needed for nausea
1 TABLET BY MOUTH EVERY 4 HOURS FOR 7 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 7 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,7,,day,32,41,7 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 8 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 8 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,8,,day,32,41,8 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR 9 DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for 9 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,9,,day,32,41,9 day,1,pain,43,61,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR FIFTEEN DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for fifteen days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,15,,day,32,47,fifteen day,1,pain,49,67,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR FIVE DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for five days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,5,,day,32,44,five day,1,pain,46,64,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR FOURTEEN DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for fourteen days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,18,,day,32,48,fourteen day,1,pain,50,68,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR SEVEN DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for seven days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,7,,day,32,45,seven day,1,pain,47,65,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR TEN DAYS AS NEEDED,1 tablet by mouth every 4 hours for ten days as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,10,,day,32,43,ten day,1,,45,54,as needed
1 TABLET BY MOUTH EVERY 4 HOURS FOR TEN DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for ten days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,10,,day,32,43,ten day,1,pain,45,63,as needed for pain
1 TABLET BY MOUTH EVERY 4 HOURS FOR THREE DAYS AS NEEDED FOR PAIN,1 tablet by mouth every 4 hours for three days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,,hour,,,,,,,,18,30,every 4 hour,every 4 hours,,,,,3,,day,32,45,three day,1,pain,47,65,as needed for pain
1 TABLET BY MOUTH EVERY 4-6 HOURS AS NEEDED,1 tablet by mouth every 4-6 hours as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,6,hour,,,,,,,,18,32,every 4-6 hour,every 4-6 hours,,,,,,,,,,,1,,34,43,as needed
