sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
2.5 mg by mouth daily,,,,,,,,,,,2.5,,mg,0,6,2.5 mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
81 mg one orally daily,,,,,,,,,,,81,,mg,0,5,81 mg,by mouth,10,16,orally,1,,1,,day,,,,,,,,17,22,daily,daily,,,,,,,,,,,,,,,
(also known as glucophage) 2 tablets by mouth twice a day,,,,,2,,tablet,26,36, 2 tablets,,,,,,,by mouth,37,45,by mouth,2,,1,,day,,,,,,,,46,57,twice a day,twice daily,,,,,,,,,,,,,,,
50 mg orally every twelve hours,,,,,,,,,,,50,,mg,0,5,50 mg,by mouth,6,12,orally,1,,12,,hour,,,,,,,,13,30,every twelve hour,every 12 hours,,,,,,,,,,,,,,,
take 1 tablet by mouth every 6 hours as needed for nausea and vomiting.,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,6,,hour,,,,,,,,23,35,every 6 hour,every 6 hours,,,,,,,,,,,1,"nausea,vomiting",37,71,as needed for nausea and vomiting.
50mg 1 tablet by mouth twice daily,,,,,1,,tablet,4,13, 1 tablet,50,,mg,0,4,50mg,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,,,,,
10 mg daily by mouth,,,,,,,,,,,10,,mg,0,5,10 mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,6,11,daily,daily,,,,,,,,,,,,,,,
(also known as neurontin) 1 capsule by mouth every 8 hours for 14 days,,,,,1,,capsule,25,35, 1 capsule,,,,,,,by mouth,36,44,by mouth,1,,8,,hour,,,,,,,,45,57,every 8 hour,every 8 hours,,,,,14,,day,59,69,14 day,,,,,
(also known as vitamin b-12) 1 milliliter (1000 mcg) intramuscularly every month,,,,,1,,mL,28,41, 1 milliliter,1000,,mcg,41,51, (1000 mcg,intramuscularly,53,68,intramuscularly,1,,1,,month,,,,,,,,69,80,every month,every month,,,,,,,,,,,,,,,
10mg 1 tablet by mouth as needed,,,,,1,,tablet,4,13, 1 tablet,10,,mg,0,4,10mg,by mouth,14,22,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,23,32,as needed
1 tablet by mouth twice a day as needed for muscle spasms,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,2,,1,,day,,,,,,,,18,29,twice a day,twice daily,,,,,,,,,,,1,muscle spasm,30,57,as needed for muscle spasms
17 gram by mouth twice a day,,,,,,,,,,,17,,g,0,7,17 gram,by mouth,8,16,by mouth,2,,1,,day,,,,,,,,17,28,twice a day,twice daily,,,,,,,,,,,,,,,
10 mg one orally daily,,,,,,,,,,,10,,mg,0,5,10 mg,by mouth,10,16,orally,1,,1,,day,,,,,,,,17,22,daily,daily,,,,,,,,,,,,,,,
75 mg 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,75,,mg,0,5,75 mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
10 mg oral daily,,,,,,,,,,,10,,mg,0,5,10 mg,by mouth,6,10,oral,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
81mg tablet by mouth daily,,,,,,,,,,,81,,mg,0,4,81mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
as directed daily,,,,,,,,,,,,,,,,,,,,,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
2000 iu by mouth daily,,,,,,,,,,,2000,,international units,0,7,2000 iu,by mouth,8,16,by mouth,1,,1,,day,,,,,,,,17,22,daily,daily,,,,,,,,,,,,,,,
"1 tab orally once daily, in the morning",,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,23,once daily,daily,in the morning,25,39,in the morning,,,,,,,,,,,
1 puffs from the inhaler twice a day,,,,,1,,puff,0,6,1 puff,,,,,,,via inhalation,8,24,from the inhaler,2,,1,,day,,,,,,,,25,36,twice a day,twice daily,,,,,,,,,,,,,,,
(also known as roxicodone) 1 tablet by mouth every 6 hours for 3 days as needed for pain,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,6,,hour,,,,,,,,45,57,every 6 hour,every 6 hours,,,,,3,,day,59,68,3 day,1,pain,70,88,as needed for pain
by mouth twice a day,,,,,,,,,,,,,,,,,by mouth,0,8,by mouth,2,,1,,day,,,,,,,,9,20,twice a day,twice daily,,,,,,,,,,,,,,,
"apply (thoroughly massage into skin from head to soles of feet) by topical route once leave on for 8-14 hr, then remove by thorough washing",apply,0,5,apply,,,,,,,,,,,,,topically,67,74,topical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81 mg one tab by mouth daily,,,,,1,,tablet,5,13, one tab,81,,mg,0,5,81 mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,28,daily,daily,,,,,,,,,,,,,,,
81 mg orally daily,,,,,,,,,,,81,,mg,0,5,81 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,18,daily,daily,,,,,,,,,,,,,,,
2 puffs inhalation with spacer twice a day,,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,18,inhalation,2,,1,,day,,,,,,,,31,42,twice a day,twice daily,,,,,,,,,,,,,,,
81mg 1 tab daily,,,,,1,,tablet,4,10, 1 tab,81,,mg,0,4,81mg,,,,,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
"40 mg orally once daily, in the morning",,,,,,,,,,,40,,mg,0,5,40 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,23,once daily,daily,in the morning,25,39,in the morning,,,,,,,,,,,
"81mg orally once daily, in the morning",,,,,,,,,,,81,,mg,0,4,81mg,by mouth,5,11,orally,1,,1,,day,,,,,,,,12,22,once daily,daily,in the morning,24,38,in the morning,,,,,,,,,,,
one pill by mouth daily,,,,,1,,pill,0,8,one pill,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,,,,,,,,,,,
(also known as tenormin) 1 tablet by mouth twice a day,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,,,,,,,,,,,
1 spray in each nostril daily for 30 day(s),spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,in each nostril,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,30,,day,30,40,30 day,,,,,
"(also known as nicoderm cq) 1 patch on dry, cleaned skin daily",,,,,1,,transdermal patch,27,35, 1 patch,,,,,,,topically,44,56,cleaned skin,1,,1,,day,,,,,,,,57,62,daily,daily,,,,,,,,,,,,,,,
4 mg iv every 6 hours as needed,,,,,,,,,,,4,,mg,0,4,4 mg,intravenously,5,7,iv,1,,6,,hour,,,,,,,,8,20,every 6 hour,every 6 hours,,,,,,,,,,,1,,22,31,as needed
10 mg by mouth at bedtime,,,,,,,,,,,10,,mg,0,5,10 mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,25,at bedtime,daily,at bedtime,15,25,at bedtime,,,,,,,,,,,
(also known as bactrim ds) 1 tablet by mouth every 12 hours for 10 days,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,12,,hour,,,,,,,,45,58,every 12 hour,every 12 hours,,,,,10,,day,60,70,10 day,,,,,
(also known as vasotec) 1 tablet by mouth daily,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
20 mg 1 tablet daily,,,,,1,,tablet,5,14, 1 tablet,20,,mg,0,5,20 mg,,,,,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
(also known as prozac) 1 capsule by mouth every morning,,,,,1,,capsule,22,32, 1 capsule,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,55,every morning,daily,in the morning,42,55,every morning,,,,,,,,,,,
2 puffs from the inhaler four times a day as needed,,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,4,,1,,day,,,,,,,,25,41,four times a day,4 times per day,,,,,,,,,,,1,,42,51,as needed
1 mg orally daily,,,,,,,,,,,1,,mg,0,4,1 mg,by mouth,5,11,orally,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
1 application topical twice daily,,,,,1,,application,0,13,1 application,,,,,,,topically,2,13,application,2,,1,,day,,,,,,,,22,33,twice daily,twice daily,,,,,,,,,,,,,,,
10 mg by mouth as needed,,,,,,,,,,,10,,mg,0,5,10 mg,by mouth,6,14,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,24,as needed
40mg by mouth once a day,,,,,,,,,,,40,,mg,0,4,40mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,24,once a day,daily,,,,,,,,,,,,,,,
10 mg by mouth twice daily,,,,,,,,,,,10,,mg,0,5,10 mg,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
(zocor) 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,7,16, 1 tablet,,,,,,,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,50,every evening at bedtime,daily,in the evening at bedtime,26,50,every evening at bedtime,,,,,,,,,,,
one tab daily by mouth,,,,,1,,tablet,0,7,one tab,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,8,13,daily,daily,,,,,,,,,,,,,,,
(also known as keflex) 1 capsule by mouth every 6 hours for 7 days,,,,,1,,capsule,22,32, 1 capsule,,,,,,,by mouth,33,41,by mouth,1,,6,,hour,,,,,,,,42,54,every 6 hour,every 6 hours,,,,,7,,day,56,65,7 day,,,,,
40 mg 1 tablet once daily,,,,,1,,tablet,5,14, 1 tablet,40,,mg,0,5,40 mg,,,,,1,,1,,day,,,,,,,,15,25,once daily,daily,,,,,,,,,,,,,,,
81mg 1 tablet daily,,,,,1,,tablet,4,13, 1 tablet,81,,mg,0,4,81mg,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every four or six hours as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,4,6,hour,,,,,,,,18,40,every four or six hour,every 4-6 hours,,,,,,,,,,,1,pain,42,60,as needed for pain
(also known as avapro) 1 tablet by mouth daily,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,1,,day,,,,,,,,41,46,daily,daily,,,,,,,,,,,,,,,
(norvasc) 1 tablet by mouth daily,,,,,1,,tablet,9,18, 1 tablet,,,,,,,by mouth,19,27,by mouth,1,,1,,day,,,,,,,,28,33,daily,daily,,,,,,,,,,,,,,,
4 drops in each affected ear every 12 hours for 7 days,,,,,4,,drops,0,6,4 drop,,,,,,,in ear(s),16,28,affected ear,1,,12,,hour,,,,,,,,29,42,every 12 hour,every 12 hours,,,,,7,,day,44,53,7 day,,,,,
by mouth as need,,,,,,,,,,,,,,,,,by mouth,0,8,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
as needed in both eyes,,,,,,,,,,,,,,,,,in both eyes,10,22,in both eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,22,as needed in both eyes
"6 mg orally at bedtime, as needed",,,,,,,,,,,6,,mg,0,4,6 mg,by mouth,5,11,orally,1,,1,,day,,,,,,,,12,22,at bedtime,daily,at bedtime,12,22,at bedtime,,,,,,,1,,24,33,as needed
10 mg tablet 1 tablet by mouth daily,,,,,1,,tablet,12,21, 1 tablet,10,,mg,0,5,10 mg,by mouth,22,30,by mouth,1,,1,,day,,,,,,,,31,36,daily,daily,,,,,,,,,,,,,,,
(celexa) 1 tablet by mouth daily,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,32,daily,daily,,,,,,,,,,,,,,,
(also known as xanax) 1 tablet by mouth daily as needed for anxiety,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,1,anxiety,46,67,as needed for anxiety
1 tablet by mouth four times a day as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,4,,1,,day,,,,,,,,18,34,four times a day,4 times per day,,,,,,,,,,,1,pain,35,53,as needed for pain
(also known as mobic) 1 tablet by mouth daily for 30 day(s),,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,30,,day,46,56,30 day,,,,,
1000mcg by mouth daily,,,,,,,,,,,1000,,mcg,0,7,1000mcg,by mouth,8,16,by mouth,1,,1,,day,,,,,,,,17,22,daily,daily,,,,,,,,,,,,,,,
5 mg 1 tab by mouth daily,,,,,1,,tablet,4,10, 1 tab,5,,mg,0,4,5 mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
2 tablets by mouth one time only,,,,,2,,tablet,0,9,2 tablets,,,,,,,by mouth,10,18,by mouth,,,,,,,,,,,,1,19,32,one time only,once,,,,,,,,,,,,,,,
test bg 6x per day,,,,,,,,,,,,,,,,,,,,,6,,1,,day,,,,,,,,8,18,6x per day,6 times per day,,,,,,,,,,,,,,,
2 tablets by mouth twice a day for 14 days as needed for constipation,,,,,2,,tablet,0,9,2 tablets,,,,,,,by mouth,10,18,by mouth,2,,1,,day,,,,,,,,19,30,twice a day,twice daily,,,,,14,,day,31,41,14 day,1,constipation,43,69,as needed for constipation
1 tablet by mouth every 12 hours for 14 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,12,,hour,,,,,,,,18,31,every 12 hour,every 12 hours,,,,,14,,day,33,43,14 day,,,,,
1 tablet by mouth every 12 hours as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,12,,hour,,,,,,,,18,31,every 12 hour,every 12 hours,,,,,,,,,,,1,pain,33,51,as needed for pain
one tablet by mouth every day,,,,,1,,tablet,0,10,one tablet,,,,,,,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,29,every day,daily,,,,,,,,,,,,,,,
20mg 1 capsule by mouth daily,,,,,1,,capsule,4,14, 1 capsule,20,,mg,0,4,20mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
0.4 mg by mouth daily,,,,,,,,,,,0.4,,mg,0,6,0.4 mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
1 capsule by mouth daily for 14 days,,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,24,daily,daily,,,,,14,,day,25,35,14 day,,,,,
300mg by mouth twice daily,,,,,,,,,,,300,,mg,0,5,300mg,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
once daily orally,,,,,,,,,,,,,,,,,by mouth,11,17,orally,1,,1,,day,,,,,,,,0,10,once daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours for 5 days as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,5,,day,32,41,5 day,1,,43,52,as needed
(lasix) 1 tablet by mouth daily,,,,,1,,tablet,7,16, 1 tablet,,,,,,,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
25 mg orally daily,,,,,,,,,,,25,,mg,0,5,25 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,18,daily,daily,,,,,,,,,,,,,,,
20mg by mouth once a day,,,,,,,,,,,20,,mg,0,4,20mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,24,once a day,daily,,,,,,,,,,,,,,,
(also known as wellbutrin sr) 1 tablet by mouth twice a day,,,,,1,,tablet,29,38, 1 tablet,,,,,,,by mouth,39,47,by mouth,2,,1,,day,,,,,,,,48,59,twice a day,twice daily,,,,,,,,,,,,,,,
40mg one tablet daily,,,,,1,,tablet,4,15, one tablet,40,,mg,0,4,40mg,,,,,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
500mg twice a day,,,,,,,,,,,500,,mg,0,5,500mg,,,,,2,,1,,day,,,,,,,,6,17,twice a day,twice daily,,,,,,,,,,,,,,,
3 tablets by mouth every evening at bedtime,,,,,3,,tablet,0,9,3 tablets,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,43,every evening at bedtime,daily,in the evening at bedtime,19,43,every evening at bedtime,,,,,,,,,,,
1000 iu by mouth daily,,,,,,,,,,,1000,,international units,0,7,1000 iu,by mouth,8,16,by mouth,1,,1,,day,,,,,,,,17,22,daily,daily,,,,,,,,,,,,,,,
take 20 mg by mouth daily.,take,0,4,take,,,,,,,20,,mg,4,10, 20 mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
(also known as inderal la) 1 capsule by mouth daily,,,,,1,,capsule,26,36, 1 capsule,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,51,daily,daily,,,,,,,,,,,,,,,
1 puff twice daily,,,,,1,,puff,0,6,1 puff,,,,,,,,,,,2,,1,,day,,,,,,,,7,18,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as wellbutrin xl) 1 tablet by mouth every morning,,,,,1,,tablet,29,38, 1 tablet,,,,,,,by mouth,39,47,by mouth,1,,1,,day,,,,,,,,48,61,every morning,daily,in the morning,48,61,every morning,,,,,,,,,,,
(also known as zovirax) 1 tablet by mouth twice a day,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,,,,,,,,,,,
one tablet by mouth per day,,,,,1,,tablet,0,10,one tablet,,,,,,,by mouth,11,19,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20mg tablet by mouth daily,,,,,,,,,,,20,,mg,0,4,20mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
(also known as lofibra) 1 tablet by mouth daily,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,1,,1,,day,,,,,,,,42,47,daily,daily,,,,,,,,,,,,,,,
1 application topical daily,,,,,1,,application,0,13,1 application,,,,,,,topically,2,13,application,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
20mg 1 tablet by mouth twice daily,,,,,1,,tablet,4,13, 1 tablet,20,,mg,0,4,20mg,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as aldactone) 0.5 tablet by mouth daily,,,,,0.5,,tablet,25,36, 0.5 tablet,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,51,daily,daily,,,,,,,,,,,,,,,
1 tab. by mouth daily,,,,,1,,tablet,0,5,1 tab,,,,,,,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
10mg by mouth daily as needed,,,,,,,,,,,10,,mg,0,4,10mg,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,1,,20,29,as needed
25mg daily by mouth,,,,,,,,,,,25,,mg,0,4,25mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,5,10,daily,daily,,,,,,,,,,,,,,,
0.5mg by mouth daily,,,,,,,,,,,0.5,,mg,0,5,0.5mg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
(also known as roxicodone) 1 tablet by mouth every 4 hours for 3 days as needed for pain,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,4,,hour,,,,,,,,45,57,every 4 hour,every 4 hours,,,,,3,,day,59,68,3 day,1,pain,70,88,as needed for pain
(also known as xalatan) 1 drop in both eyes every evening at bedtime for 90 days,,,,,1,,drops,23,30, 1 drop,,,,,,,in both eyes,31,43,in both eyes,1,,1,,day,,,,,,,,44,68,every evening at bedtime,daily,in the evening at bedtime,44,68,every evening at bedtime,90,,day,69,79,90 day,,,,,
(also known as pacerone) 1 tablet by mouth daily,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth at bedtime,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,28,at bedtime,daily,at bedtime,18,28,at bedtime,,,,,,,,,,,
20 mg daily by mouth,,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,6,11,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours for 7 days as needed for nausea,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,7,,day,32,41,7 day,1,nausea,43,63,as needed for nausea
20 mg orally at bedtime,,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,23,at bedtime,daily,at bedtime,13,23,at bedtime,,,,,,,,,,,
(also known as imdur) 1 tablet by mouth daily,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,45,daily,daily,,,,,,,,,,,,,,,
200mg by mouth twice daily,,,,,,,,,,,200,,mg,0,5,200mg,by mouth,6,14,by mouth,2,,1,,day,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,,,,,
40 mg orally at bedtime,,,,,,,,,,,40,,mg,0,5,40 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,23,at bedtime,daily,at bedtime,13,23,at bedtime,,,,,,,,,,,
nasal spray daily,spray,6,11,spray,,,,,,,,,,,,,in nostril(s),0,5,nasal,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
40mg one tab by mouth daily,,,,,1,,tablet,4,12, one tab,40,,mg,0,4,40mg,by mouth,13,21,by mouth,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
1 drop in both eyes every evening at bedtime for 90 days,,,,,1,,drops,0,6,1 drop,,,,,,,in both eyes,7,19,in both eyes,1,,1,,day,,,,,,,,20,44,every evening at bedtime,daily,in the evening at bedtime,20,44,every evening at bedtime,90,,day,45,55,90 day,,,,,
(also known as ceftin) 1 tablet by mouth twice a day for 10 days,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,2,,1,,day,,,,,,,,41,52,twice a day,twice daily,,,,,10,,day,53,63,10 day,,,,,
100mcg by mouth daily,,,,,,,,,,,100,,mcg,0,6,100mcg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,21,daily,daily,,,,,,,,,,,,,,,
40 mg tablet by mouth daily,,,,,,,,,,,40,,mg,0,5,40 mg,by mouth,13,21,by mouth,1,,1,,day,,,,,,,,22,27,daily,daily,,,,,,,,,,,,,,,
(also known as norvasc) 1 tablet by mouth twice a day,,,,,1,,tablet,23,32, 1 tablet,,,,,,,by mouth,33,41,by mouth,2,,1,,day,,,,,,,,42,53,twice a day,twice daily,,,,,,,,,,,,,,,
2 tablets by mouth as needed,,,,,2,,tablet,0,9,2 tablets,,,,,,,by mouth,10,18,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,19,28,as needed
1 tablet by mouth daily,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,,,,,,,,,,,
(also known as bactrim ds) 1 tablet by mouth twice a day for 5 days,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,2,,1,,day,,,,,,,,45,56,twice a day,twice daily,,,,,5,,day,57,66,5 day,,,,,
apply to affected areas twice daily,apply,0,5,apply,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,24,35,twice daily,twice daily,,,,,,,,,,,,,,,
300 mg orally every 8 hours,,,,,,,,,,,300,,mg,0,6,300 mg,by mouth,7,13,orally,1,,8,,hour,,,,,,,,14,26,every 8 hour,every 8 hours,,,,,,,,,,,,,,,
(also known as neurontin) 3 capsules by mouth three times a day,,,,,3,,capsule,25,36, 3 capsules,,,,,,,by mouth,37,45,by mouth,3,,1,,day,,,,,,,,46,63,three times a day,3 times per day,,,,,,,,,,,,,,,
50mg daily by mouth,,,,,,,,,,,50,,mg,0,4,50mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,5,10,daily,daily,,,,,,,,,,,,,,,
10mg take one tablet daily,take,5,9,take,1,,tablet,9,20, one tablet,10,,mg,0,4,10mg,,,,,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
20 mg 1 tablet by mouth once daily,,,,,1,,tablet,5,14, 1 tablet,20,,mg,0,5,20 mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,34,once daily,daily,,,,,,,,,,,,,,,
20 mg orally every twelve hours,,,,,,,,,,,20,,mg,0,5,20 mg,by mouth,6,12,orally,1,,12,,hour,,,,,,,,13,30,every twelve hour,every 12 hours,,,,,,,,,,,,,,,
(also known as naprosyn) 1 tablet by mouth twice a day for 14 days,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,14,,day,55,65,14 day,,,,,
(also known as coreg) 1 tablet by mouth every 12 hours,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,12,,hour,,,,,,,,40,53,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
40mg tablet by mouth daily,,,,,,,,,,,40,,mg,0,4,40mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
1 drop in both eyes daily,,,,,1,,drops,0,6,1 drop,,,,,,,in both eyes,7,19,in both eyes,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
100mg 1 tablet by mouth twice daily,,,,,1,,tablet,5,14, 1 tablet,100,,mg,0,5,100mg,by mouth,15,23,by mouth,2,,1,,day,,,,,,,,24,35,twice daily,twice daily,,,,,,,,,,,,,,,
100 mg by mouth once daily,,,,,,,,,,,100,,mg,0,6,100 mg,by mouth,7,15,by mouth,1,,1,,day,,,,,,,,16,26,once daily,daily,,,,,,,,,,,,,,,
1000 mg once daily,,,,,,,,,,,1000,,mg,0,7,1000 mg,,,,,1,,1,,day,,,,,,,,8,18,once daily,daily,,,,,,,,,,,,,,,
